Date,Timestamp,Ticker,Underlying,Mimbol,LTP,LTQ,BuyPrice,BuyQty,SellPrice,SellQty,OpenInterest,ExpiryDate,StrikePrice,OptionsType,DTE,ExpiryCycle
2025-05-29,2025-05-29 09:54:24,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,906,1414.6,4,1414.8,89,,,,,,
2025-05-29,2025-05-29 09:54:25,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.8,57,1414.6,4,1414.8,32,,,,,,
2025-05-29,2025-05-29 09:54:27,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,235,1414.5,1081,1414.7,32,,,,,,
2025-05-29,2025-05-29 09:54:28,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,144,1414.5,1102,1414.8,111,,,,,,
2025-05-29,2025-05-29 09:54:29,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,134,1414.5,968,1414.8,69,,,,,,
2025-05-29,2025-05-29 09:54:30,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,194,1414.6,285,1414.9,144,,,,,,
2025-05-29,2025-05-29 09:54:31,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,165,1414.6,118,1414.9,143,,,,,,
2025-05-29,2025-05-29 09:54:32,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.7,233,1414.5,943,1414.9,1108,,,,,,
2025-05-29,2025-05-29 09:54:33,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,376,1414.8,5,1414.9,346,,,,,,
2025-05-29,2025-05-29 09:54:34,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,134,1414.6,50,1414.9,441,,,,,,
2025-05-29,2025-05-29 09:54:35,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,427,1414.6,997,1414.9,182,,,,,,
2025-05-29,2025-05-29 09:54:36,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,40,1414.6,449,1414.9,167,,,,,,
2025-05-29,2025-05-29 09:54:37,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,184,1414.6,49,1414.9,2688,,,,,,
2025-05-29,2025-05-29 09:54:38,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,1317,1414.8,5,1414.9,2394,,,,,,
2025-05-29,2025-05-29 09:54:39,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,1,1414.8,5,1414.9,2391,,,,,,
2025-05-29,2025-05-29 09:54:40,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,396,1414.6,320,1414.9,2259,,,,,,
2025-05-29,2025-05-29 09:54:41,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,336,1414.7,545,1414.9,1902,,,,,,
2025-05-29,2025-05-29 09:54:42,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,2047,1414.9,288,1415,1941,,,,,,
2025-05-29,2025-05-29 09:54:43,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,0,1414.9,288,1415,1935,,,,,,
2025-05-29,2025-05-29 09:54:45,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,381,1414.9,2054,1415,1951,,,,,,
2025-05-29,2025-05-29 09:54:46,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,523,1414.9,2038,1415,1449,,,,,,
2025-05-29,2025-05-29 09:54:47,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,2167,1414.9,2057,1415,3233,,,,,,
2025-05-29,2025-05-29 09:54:48,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,284,1414.9,1789,1415,3243,,,,,,
2025-05-29,2025-05-29 09:54:49,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,5,1414.9,1896,1415,3245,,,,,,
2025-05-29,2025-05-29 09:54:50,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,1161,1414.9,1742,1415,2247,,,,,,
2025-05-29,2025-05-29 09:54:51,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,0,1414.9,1742,1415,2247,,,,,,
2025-05-29,2025-05-29 09:54:52,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,283,1414.9,1469,1415,2307,,,,,,
2025-05-29,2025-05-29 09:54:53,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,654,1414.9,1315,1415,2120,,,,,,
2025-05-29,2025-05-29 09:54:54,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,77,1414.9,1303,1415,2844,,,,,,
2025-05-29,2025-05-29 09:54:55,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,308,1414.9,1002,1415,2862,,,,,,
2025-05-29,2025-05-29 09:54:56,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,112,1414.9,1488,1415,2752,,,,,,
2025-05-29,2025-05-29 09:54:57,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,503,1414.9,1485,1415,2530,,,,,,
2025-05-29,2025-05-29 09:54:58,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,1139,1414.9,548,1415,2425,,,,,,
2025-05-29,2025-05-29 09:54:59,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,296,1414.9,265,1415,2413,,,,,,
2025-05-29,2025-05-29 09:55:05,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,2943,1414.9,489,1415,4018,,,,,,
2025-05-29,2025-05-29 09:55:12,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,11789,1414.9,140,1415,3579,,,,,,
2025-05-29,2025-05-29 09:55:18,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,3464,1414.9,539,1415,1186,,,,,,
2025-05-29,2025-05-29 09:55:24,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,1028,1414.9,654,1415,366,,,,,,
2025-05-29,2025-05-29 09:55:31,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,3055,1414.9,339,1415,3573,,,,,,
2025-05-29,2025-05-29 09:55:37,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,253,1414.9,347,1415,3727,,,,,,
2025-05-29,2025-05-29 09:55:44,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.8,2103,1414.8,36,1414.9,3542,,,,,,
2025-05-29,2025-05-29 09:55:50,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,342,1414.7,403,1414.9,3364,,,,,,
2025-05-29,2025-05-29 09:55:56,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,795,1414.7,271,1414.9,2810,,,,,,
2025-05-29,2025-05-29 09:56:03,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,2705,1414.8,270,1414.9,1646,,,,,,
2025-05-29,2025-05-29 09:56:09,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,7330,1414.9,755,1415,1028,,,,,,
2025-05-29,2025-05-29 09:56:16,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,1925,1414.9,880,1415,6029,,,,,,
2025-05-29,2025-05-29 09:56:22,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,1115,1414.9,562,1415,5811,,,,,,
2025-05-29,2025-05-29 09:56:29,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,659,1414.9,221,1415,5635,,,,,,
2025-05-29,2025-05-29 09:56:35,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,986,1414.9,307,1415,5417,,,,,,
2025-05-29,2025-05-29 09:56:41,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,1664,1414.9,263,1415,5093,,,,,,
2025-05-29,2025-05-29 09:56:47,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,491,1414.9,79,1415,4914,,,,,,
2025-05-29,2025-05-29 09:56:54,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,1455,1414.9,460,1415,4568,,,,,,
2025-05-29,2025-05-29 09:57:00,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,2621,1414.9,227,1415,644,,,,,,
2025-05-29,2025-05-29 09:57:06,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.8,1079,1414.8,1624,1415,368,,,,,,
2025-05-29,2025-05-29 09:57:12,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,803,1414.8,1606,1415,218,,,,,,
2025-05-29,2025-05-29 09:57:18,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.8,1833,1414.8,347,1415,241,,,,,,
2025-05-29,2025-05-29 09:57:25,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,549,1414.8,148,1415,254,,,,,,
2025-05-29,2025-05-29 09:57:31,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.7,1125,1414.7,143,1415,144,,,,,,
2025-05-29,2025-05-29 09:57:37,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.7,2305,1414.7,282,1414.9,92,,,,,,
2025-05-29,2025-05-29 09:57:50,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415,3001,1414.7,81,1415,269,,,,,,
2025-05-29,2025-05-29 09:57:56,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.9,642,1414.7,2,1414.9,39,,,,,,
2025-05-29,2025-05-29 09:58:02,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,1266,1414.5,1208,1414.6,87,,,,,,
2025-05-29,2025-05-29 09:58:08,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.8,1069,1414.5,754,1414.8,1152,,,,,,
2025-05-29,2025-05-29 09:58:14,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.7,842,1414.6,20,1414.7,64,,,,,,
2025-05-29,2025-05-29 09:58:21,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,918,1414.5,1283,1414.6,306,,,,,,
2025-05-29,2025-05-29 09:58:27,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,1803,1414.5,785,1414.6,127,,,,,,
2025-05-29,2025-05-29 09:58:33,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.7,886,1414.6,320,1414.7,148,,,,,,
2025-05-29,2025-05-29 09:58:40,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,1812,1414.5,954,1414.6,92,,,,,,
2025-05-29,2025-05-29 09:58:46,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,1247,1414.5,511,1414.6,16,,,,,,
2025-05-29,2025-05-29 09:58:52,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,263,1414.5,1119,1414.6,277,,,,,,
2025-05-29,2025-05-29 09:58:59,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,1494,1414.5,969,1414.6,586,,,,,,
2025-05-29,2025-05-29 09:59:05,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,286,1414.5,1413,1414.6,405,,,,,,
2025-05-29,2025-05-29 09:59:11,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,610,1414.5,1513,1414.6,348,,,,,,
2025-05-29,2025-05-29 09:59:17,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,587,1414.5,1264,1414.6,109,,,,,,
2025-05-29,2025-05-29 09:59:24,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,3270,1414.6,878,1414.8,493,,,,,,
2025-05-29,2025-05-29 09:59:30,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.8,1687,1414.6,797,1414.8,264,,,,,,
2025-05-29,2025-05-29 09:59:36,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,507,1414.6,434,1414.8,570,,,,,,
2025-05-29,2025-05-29 09:59:42,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,1680,1414.5,728,1414.6,50,,,,,,
2025-05-29,2025-05-29 09:59:48,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,817,1414.5,708,1414.8,395,,,,,,
2025-05-29,2025-05-29 09:59:55,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.7,1013,1414.6,100,1414.7,40,,,,,,
2025-05-29,2025-05-29 10:00:01,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,984,1414.6,73,1414.8,392,,,,,,
2025-05-29,2025-05-29 10:00:08,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,931,1414.6,54,1414.8,85,,,,,,
2025-05-29,2025-05-29 10:00:14,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,933,1414.5,159,1414.6,18,,,,,,
2025-05-29,2025-05-29 10:00:20,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,1370,1414.4,1186,1414.5,90,,,,,,
2025-05-29,2025-05-29 10:00:27,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.4,1039,1414.4,325,1414.5,16,,,,,,
2025-05-29,2025-05-29 10:00:33,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,394,1414.5,270,1414.7,199,,,,,,
2025-05-29,2025-05-29 10:00:40,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,1387,1414.5,802,1414.6,43,,,,,,
2025-05-29,2025-05-29 10:00:47,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,817,1414.6,174,1414.7,250,,,,,,
2025-05-29,2025-05-29 10:00:53,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.4,3925,1414.4,70,1414.6,99,,,,,,
2025-05-29,2025-05-29 10:00:59,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,833,1414.3,555,1414.5,58,,,,,,
2025-05-29,2025-05-29 10:01:06,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.4,666,1414.4,10,1414.5,9,,,,,,
2025-05-29,2025-05-29 10:01:12,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.6,1575,1414.3,336,1414.6,212,,,,,,
2025-05-29,2025-05-29 10:01:18,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.4,1388,1414.3,1006,1414.4,50,,,,,,
2025-05-29,2025-05-29 10:01:24,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.3,2038,1414.3,243,1414.6,575,,,,,,
2025-05-29,2025-05-29 10:01:30,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.1,3087,1414.1,83,1414.5,368,,,,,,
2025-05-29,2025-05-29 10:01:37,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.1,1674,1414.1,786,1414.3,75,,,,,,
2025-05-29,2025-05-29 10:01:44,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.2,1989,1414.1,23,1414.4,167,,,,,,
2025-05-29,2025-05-29 10:01:50,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.4,849,1414.1,37,1414.4,126,,,,,,
2025-05-29,2025-05-29 10:01:57,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414,806,1414.1,500,1414.2,112,,,,,,
2025-05-29,2025-05-29 10:02:01,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414,2295,1414,1258,1414.4,52,,,,,,
2025-05-29,2025-05-29 10:02:02,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414,374,1414,1346,1414.4,96,,,,,,
2025-05-29,2025-05-29 10:02:03,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414,27,1414,1319,1414.1,120,,,,,,
2025-05-29,2025-05-29 10:02:04,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414,331,1414,1053,1414.1,118,,,,,,
2025-05-29,2025-05-29 10:02:05,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.1,590,1414,1180,1414.1,20,,,,,,
2025-05-29,2025-05-29 10:02:06,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414,33,1414,1257,1414.1,20,,,,,,
2025-05-29,2025-05-29 10:02:07,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414,139,1414,1542,1414.1,10,,,,,,
2025-05-29,2025-05-29 10:02:08,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414,114,1414,1506,1414.4,48,,,,,,
2025-05-29,2025-05-29 10:02:09,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.4,2,1414,1724,1414.4,47,,,,,,
2025-05-29,2025-05-29 10:02:10,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.4,7,1414.1,509,1414.4,40,,,,,,
2025-05-29,2025-05-29 10:02:11,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.4,399,1414.1,403,1414.4,1,,,,,,
2025-05-29,2025-05-29 10:02:12,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.1,68,1414.1,148,1414.4,92,,,,,,
2025-05-29,2025-05-29 10:02:13,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.1,146,1414.1,227,1414.3,99,,,,,,
2025-05-29,2025-05-29 10:02:14,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.1,151,1414.1,254,1414.3,79,,,,,,
2025-05-29,2025-05-29 10:02:15,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.3,23,1414.1,188,1414.3,71,,,,,,
2025-05-29,2025-05-29 10:02:17,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.1,2,1414.1,299,1414.3,71,,,,,,
2025-05-29,2025-05-29 10:02:18,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.1,270,1414.1,865,1414.3,71,,,,,,
2025-05-29,2025-05-29 10:02:19,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.1,1206,1414.1,35,1414.4,92,,,,,,
2025-05-29,2025-05-29 10:02:20,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.4,298,1414.4,204,1414.5,344,,,,,,
2025-05-29,2025-05-29 10:02:21,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.4,35,1414.4,196,1414.5,344,,,,,,
2025-05-29,2025-05-29 10:02:22,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.4,262,1414.4,287,1414.5,281,,,,,,
2025-05-29,2025-05-29 10:02:23,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,141,1414.4,27,1414.5,298,,,,,,
2025-05-29,2025-05-29 10:02:24,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.4,127,1414.4,18,1414.5,298,,,,,,
2025-05-29,2025-05-29 10:02:25,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.4,24,1414.4,19,1414.5,290,,,,,,
2025-05-29,2025-05-29 10:02:26,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.2,147,1414.3,37,1414.5,268,,,,,,
2025-05-29,2025-05-29 10:02:27,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,527,1414.3,123,1414.5,259,,,,,,
2025-05-29,2025-05-29 10:02:28,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.3,224,1414.2,4,1414.3,19,,,,,,
2025-05-29,2025-05-29 10:02:29,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.3,222,1414.3,12,1414.5,239,,,,,,
2025-05-29,2025-05-29 10:02:30,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.2,255,1414.2,319,1414.3,49,,,,,,
2025-05-29,2025-05-29 10:02:31,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1414.5,1422,1414.4,225,1414.5,128,,,,,,
2025-05-29,2025-05-29 10:02:32,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.1,4834,1415.1,136,1415.5,193,,,,,,
2025-05-29,2025-05-29 10:02:33,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.3,1123,1415.3,349,1415.6,140,,,,,,
2025-05-29,2025-05-29 10:02:34,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.1,858,1415,1242,1415.5,204,,,,,,
2025-05-29,2025-05-29 10:02:35,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.1,66,1415.1,253,1415.4,31,,,,,,
2025-05-29,2025-05-29 10:02:36,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.2,221,1415.2,79,1415.3,2,,,,,,
2025-05-29,2025-05-29 10:02:37,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.4,176,1415.4,31,1415.5,182,,,,,,
2025-05-29,2025-05-29 10:02:38,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.4,383,1415.2,121,1415.4,70,,,,,,
2025-05-29,2025-05-29 10:02:39,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.4,161,1415.3,88,1415.4,55,,,,,,
2025-05-29,2025-05-29 10:02:40,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.4,53,1415.3,257,1415.4,29,,,,,,
2025-05-29,2025-05-29 10:02:41,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.3,102,1415.3,272,1415.4,99,,,,,,
2025-05-29,2025-05-29 10:02:42,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.3,753,1415.3,395,1415.5,288,,,,,,
2025-05-29,2025-05-29 10:02:43,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.5,988,1415.3,306,1415.5,104,,,,,,
2025-05-29,2025-05-29 10:02:44,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.4,379,1415.4,10076,1415.5,17,,,,,,
2025-05-29,2025-05-29 10:02:45,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416,2116,1415.8,525,1416,696,,,,,,
2025-05-29,2025-05-29 10:02:47,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416,1257,1415.7,500,1415.8,9,,,,,,
2025-05-29,2025-05-29 10:02:48,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416.2,713,1416.1,288,1416.2,983,,,,,,
2025-05-29,2025-05-29 10:02:49,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416.2,39,1416.1,140,1416.2,980,,,,,,
2025-05-29,2025-05-29 10:02:50,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416.2,533,1416.1,138,1416.2,449,,,,,,
2025-05-29,2025-05-29 10:02:51,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416.2,133,1416.1,25,1416.2,726,,,,,,
2025-05-29,2025-05-29 10:02:52,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416.2,12,1416.1,31,1416.2,718,,,,,,
2025-05-29,2025-05-29 10:02:53,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416.1,600,1416.1,5,1416.2,367,,,,,,
2025-05-29,2025-05-29 10:02:54,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416.1,1276,1415.7,47,1416.1,108,,,,,,
2025-05-29,2025-05-29 10:02:55,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.7,135,1415.7,72,1416.1,191,,,,,,
2025-05-29,2025-05-29 10:02:56,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.7,15,1415.8,6,1415.9,1,,,,,,
2025-05-29,2025-05-29 10:02:57,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.7,0,1415.8,6,1415.9,5,,,,,,
2025-05-29,2025-05-29 10:02:58,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.6,116,1415.6,596,1415.7,1,,,,,,
2025-05-29,2025-05-29 10:02:59,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.6,271,1415.6,85,1415.7,2,,,,,,
2025-05-29,2025-05-29 10:03:00,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.7,1191,1415.7,371,1415.8,95,,,,,,
2025-05-29,2025-05-29 10:03:01,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.8,203,1415.8,233,1415.9,1,,,,,,
2025-05-29,2025-05-29 10:03:02,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.8,419,1415.8,40,1415.9,21,,,,,,
2025-05-29,2025-05-29 10:03:03,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416,256,1416,56,1416.1,83,,,,,,
2025-05-29,2025-05-29 10:03:04,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.8,203,1415.8,98,1415.9,1,,,,,,
2025-05-29,2025-05-29 10:03:05,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.9,12,1415.9,12,1416,5,,,,,,
2025-05-29,2025-05-29 10:03:06,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416,9,1415.9,21,1416,6,,,,,,
2025-05-29,2025-05-29 10:03:07,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.8,172,1415.8,232,1415.9,2,,,,,,
2025-05-29,2025-05-29 10:03:08,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.8,21,1415.8,337,1416,7,,,,,,
2025-05-29,2025-05-29 10:03:09,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416,196,1416,84,1416.2,227,,,,,,
2025-05-29,2025-05-29 10:03:10,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416.1,465,1416.1,356,1416.2,69,,,,,,
2025-05-29,2025-05-29 10:03:11,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416.1,49,1416.1,8,1416.2,62,,,,,,
2025-05-29,2025-05-29 10:03:12,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.9,336,1415.9,107,1416,3,,,,,,
2025-05-29,2025-05-29 10:03:13,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416,51,1415.8,223,1416,109,,,,,,
2025-05-29,2025-05-29 10:03:14,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.8,22,1415.8,218,1415.9,1,,,,,,
2025-05-29,2025-05-29 10:03:15,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1416,277,1415.8,191,1416,108,,,,,,
2025-05-29,2025-05-29 10:03:16,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.8,3,1415.8,188,1415.9,2,,,,,,
2025-05-29,2025-05-29 10:03:17,RELIANCE.NSE,RELIANCE,NSE_RELIANCE_EQ,1415.7,387,1415.7,148,1415.8,18,,,,,,
